Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	A0A1B8T2W7	Ornithine decarboxylase SpeF OS=Haemophilus parainfluenzae OX=729 GN=BBB48_08960 PE=4 SV=1	root (No rank) [1]	0.023611	81.883	5.800132751464844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9H704	Ornithine decarboxylase OS=Haemophilus haemolyticus M21639 OX=1028806 GN=speF PE=4 SV=1	root (No rank) [1]	0.023611	81.824	5.852470397949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0EQS0	Orn/Lys/Arg decarboxylase, major domain protein OS=Haemophilus parainfluenzae ATCC 33392 OX=888828 GN=speF PE=4 SV=1	root (No rank) [1]	0.023611	81.895	5.800132751464844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1S1FTU2	Ornithine decarboxylase OS=Haemophilus sp. HMSC61B11 OX=1608882 GN=HMPREF3263_02815 PE=4 SV=1	root (No rank) [1]	0.023611	81.873	5.746833801269531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K0ZED9	Uncharacterized protein OS=Actinomyces neuii BVS029A5 OX=888439 GN=HMPREF9240_01353 PE=4 SV=1	root (No rank) [1]	0.023288	81.963	4.928550720214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F5ETI1	Ornithine decarboxylase OS=Avibacterium paragallinarum OX=728 GN=VY92_05180 PE=4 SV=1	root (No rank) [1]	0.023611	82.031	5.687660217285156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E1SQP3	Recombination regulator RecX OS=Haemophilus influenzae PittII OX=374933 GN=recX PE=4 SV=1	root (No rank) [1]	0.023611	81.892	5.712333679199219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095FB22	Uncharacterized protein OS=Burkholderia cepacia OX=292 GN=DM42_3981 PE=4 SV=1	root (No rank) [1]	0.023513	80.893	6.031486511230469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K9DNF6	Uncharacterized protein OS=Veillonella seminalis ACS-216-V-Col6b OX=883156 GN=HMPREF9282_00697 PE=4 SV=1	root (No rank) [1]	0.023066	82.858	5.249092102050781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C4FRJ0	Orn/Lys/Arg decarboxylase, major domain protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_01528 PE=4 SV=1	root (No rank) [1]	0.023481	81.711	5.160118103027344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1R0E7T0	Ornithine decarboxylase SpeF OS=Haemophilus parainfluenzae OX=729 GN=BSO15_07670 PE=4 SV=1	root (No rank) [1]	0.023611	81.687	5.764350891113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1B4E6R7	Ornithine decarboxylase OS=Burkholderia cepacia OX=292 GN=WI67_22215 PE=4 SV=1	root (No rank) [1]	0.023004	82.791	6.218513488769531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095DMB8	Uncharacterized protein OS=Burkholderia cepacia OX=292 GN=DM43_1224 PE=4 SV=1	root (No rank) [1]	0.023513	81.008	6.116188049316406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C2F0	Orn/Lys/Arg decarboxylase, major domain protein OS=Veillonella sp. DNF00869 OX=1384081 GN=HMPREF3032_01476 PE=4 SV=1	root (No rank) [1]	0.022546	85.639	5.612571716308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0G3X028	Ornithine decarboxylase OS=Burkholderia pyrrocinia OX=60550 GN=ABD05_16615 PE=4 SV=1	root (No rank) [1]	0.023004	82.946	6.239662170410156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A4NW61	Ornithine decarboxylase OS=Haemophilus influenzae 22.4-21 OX=375063 GN=CGSHiR3021_10930 PE=4 SV=1	root (No rank) [1]	0.023611	81.881	5.819999694824219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0J5WAB1	Ornithine decarboxylase OS=Burkholderia cepacia OX=292 GN=VL15_30415 PE=4 SV=1	root (No rank) [1]	0.023004	82.613	6.276512145996094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Y7MS28	Ornithine decarboxylase isozyme, inducible OS=Haemophilus influenzae OX=727 GN=speC PE=4 SV=1	root (No rank) [1]	0.023611	81.685	5.765846252441406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0J5UCS8	Ornithine decarboxylase OS=Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383) OX=482957 GN=VL00_04330 PE=4 SV=1	root (No rank) [1]	0.023004	82.875	6.256752014160156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A071MLJ2	Ornithine decarboxylase OS=Burkholderia cenocepacia OX=95486 GN=DT99_01810 PE=4 SV=1	root (No rank) [1]	0.023416	81.356	6.005424499511719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1W3D2	Uncharacterized protein OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC01298G0006 PE=4 SV=1	root (No rank) [1]	0.023546	81.577	5.328666687011719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A087P0C7	Ornithine decarboxylase OS=Burkholderia pyrrocinia OX=60550 GN=JM78_06960 PE=4 SV=1	root (No rank) [1]	0.023416	81.293	6.028068542480469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F6YEH7	Ornithine decarboxylase OS=Cronobacter sakazakii OX=28141 GN=CSK29544_03942 PE=4 SV=1	root (No rank) [1]	0.023256	81.9	5.627738952636719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E4LGD5	Orn/Lys/Arg decarboxylase, major domain protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_0524 PE=4 SV=1	root (No rank) [1]	0.023481	81.719	5.723869323730469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1C8ZG53	Ornithine decarboxylase OS=Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383) OX=482957 GN=WI95_21155 PE=4 SV=1	root (No rank) [1]	0.023416	81.114	5.848945617675781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A124NT72	Ornithine decarboxylase OS=Burkholderia sp. ABCPW 11 OX=1637859 GN=WS61_12605 PE=4 SV=1	root (No rank) [1]	0.023416	81.321	6.116188049316406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095XQU6	Uncharacterized protein OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=FSAG_001098 PE=4 SV=1	root (No rank) [1]	0.121212	15.732	5.290748596191406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3PQ71	Adhesion protein FadA OS=Fusobacterium periodonticum OX=860 GN=CTM98_03675 PE=4 SV=1	root (No rank) [1]	0.121212	15.702	5.290748596191406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1V6Y5	Uncharacterized protein OS=Streptococcus parasanguinis DORA_23_24 OX=1403947 GN=Q616_SPPC01378G0003 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.283	5.032371520996094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V2SQP9	PTS mannose transporter subunit IIAB OS=Streptococcus azizii OX=1579424 GN=BVE84_00275 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054545	35.335	5.026496887207031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0IKG5	PTS family mannose porter, IIAB component OS=Streptococcus sanguinis SK150 OX=888811 GN=manX PE=4 SV=1	Streptococcus (Genus) [1301]	0.054381	35.496	4.930366516113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F5MJ03	PTS mannose transporter subunit IIAB OS=Streptococcus gordonii OX=1302 GN=RN86_05425 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.358	4.922248840332031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9E4K2	PTS family mannose porter, IIAB component OS=Streptococcus sanguinis ATCC 29667 OX=997356 GN=manX PE=4 SV=1	Streptococcus (Genus) [1301]	0.054381	35.496	4.930366516113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134D7Y8	PTS mannose transporter subunit EIIAB OS=Streptococcus gordonii OX=1302 GN=AWH02_08520 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.36	4.970741271972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1JAP7	PTS mannose transporter subunit EIIAB OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=B7706_04625 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.404	5.064521789550781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3UFA0	PTS family mannose porter, IIAB component OS=Streptococcus sanguinis SK1056 OX=888820 GN=manX PE=4 SV=1	Streptococcus (Genus) [1301]	0.054381	35.496	4.930366516113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CGU1	PTS system mannose-specific transporter subunit IIAB OS=Streptococcus cristatus OX=45634 GN=manL_2 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.34	4.970741271972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095ZCJ6	PTS system mannost-specific transporter subunits IIAB OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=HMPREF2134_10525 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.35	5.126899719238281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7GMH3	PTS system mannose-specific EIIAB component [includes: mannose-specific phosphotransferase enzyme IIA component mannose-specific phosphotransferase enzyme IIB component] OS=Streptococcus sanguinis OX=1305 GN=manX PE=4 SV=1	Streptococcus (Genus) [1301]	0.054381	35.468	4.930366516113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D0RWE3	PTS system mannose-specific EIIAB component OS=Streptococcus sp. 2_1_36FAA OX=469609 GN=HMPREF0847_01614 PE=4 SV=2	Streptococcus (Genus) [1301]	0.054711	35.36	4.970741271972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0K716	PTS mannose transporter subunit EIIAB OS=Streptococcus sp. HMSC065E03 OX=1739505 GN=HMPREF3002_01285 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.286	5.032371520996094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Q8EEM5	PTS mannose transporter subunit IIAB OS=Streptococcus acidominimus OX=1326 GN=BU200_02990 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054381	35.435	4.917442321777344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NGS9	PTS system, mannose-specific IIA or IIB component OS=Streptococcus gordonii OX=1302 GN=SGODD07_00022 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.445	4.922248840332031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CPE9	PTS system mannose-specific transporter subunit IIAB OS=Streptococcus gordonii OX=1302 GN=manL PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.344	4.978965759277344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DFH8	PTS system, mannose-specific IIB component OS=Streptococcus sinensis OX=176090 GN=SSIN_1433 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.27	5.025428771972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0FUV9	PTS system, mannose/fructose/sorbose family, IIB component OS=Streptococcus sanguinis SK678 OX=888819 GN=manX PE=4 SV=1	Streptococcus (Genus) [1301]	0.054381	35.528	4.930366516113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9Y4G3	PTS mannose transporter subunit EIIAB OS=Streptococcus sp. HMSC034B05 OX=1715022 GN=HMPREF2542_01185 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.314	5.166526794433594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MHA4	PTS system, mannose-specific IIB component / PTS system, mannose-specific IIA component OS=Streptococcus sp. DD04 OX=1776578 GN=STRDD04_01985 PE=4 SV=1	Streptococcus (Genus) [1301]	0.054711	35.212	4.955039978027344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BEX6	Uncharacterized protein (Fragment) OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_03760 PE=4 SV=1	root (No rank) [1]	0.01958	217.257	4.706169128417969	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6AZ54	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG54_10710 PE=4 SV=1	root (No rank) [1]	0.014812	299.529	5.053733825683594	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E6S8	Uncharacterized protein OS=Fusobacterium periodonticum OX=860 GN=CTM65_12410 PE=4 SV=1	root (No rank) [1]	0.016218	298.295	5.069862365722656	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6ARM4	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_03825 PE=4 SV=1	root (No rank) [1]	0.056	79.928	7.561027526855469	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C3N7	Autotransporter domain-containing protein (Fragment) OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_13050 PE=4 SV=1	root (No rank) [1]	0.108163	50.888	6.044303894042969	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Z3CL11	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.721	5.410163879394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A241Q322	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.749	5.410163879394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133PAQ1	V-type ATP synthase beta chain OS=Fusobacterium nucleatum OX=851 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.75	5.272590637207031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1S1MDZ3	V-type ATP synthase beta chain OS=Fusobacterium nucleatum OX=851 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.791	5.344261169433594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A223AVB1	V-type ATP synthase beta chain OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.694	5.334541320800781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095YMV3	V-type ATP synthase beta chain OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.835	5.414863586425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2B7YER0	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.71	5.414863586425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZJV5	V-type ATP synthase beta chain OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.679	5.414863586425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9ENK4	V-type ATP synthase beta chain OS=Fusobacterium sp. HMSC064B12 OX=1739279 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.877	5.342979431152344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C0N1	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.791	5.339454650878906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8HPM8	V-type ATP synthase beta chain OS=Fusobacterium sp. OBRC1 OX=1032505 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.721	5.410163879394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BRA1	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.805	5.339454650878906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E880	V-type ATP synthase beta chain OS=Fusobacterium periodonticum OX=860 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.82	5.416145324707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D5RFM6	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=ntpB PE=3 SV=1	root (No rank) [1]	0.032751	50.694	5.334541320800781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6AYT9	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.711	5.339454650878906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BQK3	V-type ATP synthase beta chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=atpB PE=3 SV=1	root (No rank) [1]	0.032751	50.763	5.339454650878906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A100YNW1	Amino acid dehydrogenase OS=Veillonella parvula OX=29466 GN=AT982_01405 PE=4 SV=1	Veillonella sp. 6_1_27 (Species) [450749]	0.045738	53.366	6.225456237792969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KPX2	Uncharacterized protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01009 PE=4 SV=1	root (No rank) [1]	0.256757	8.105	6.043235778808594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1THP9	DUF1659 domain-containing protein OS=Veillonella parvula OX=29466 GN=CYK26_05130 PE=4 SV=1	root (No rank) [1]	0.279412	7.516	6.037467956542969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A100YP55	Uncharacterized protein OS=Veillonella parvula OX=29466 GN=AT982_02210 PE=4 SV=1	root (No rank) [1]	0.279412	7.539	6.248954772949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C9P7	Uncharacterized protein OS=Veillonella dispar OX=39778 GN=HMPREF1867_00133 PE=4 SV=1	root (No rank) [1]	0.202128	10.4	6.082542419433594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1WXZ3	Uncharacterized protein OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC00119G0001 PE=4 SV=1	root (No rank) [1]	0.202128	10.257	5.614707946777344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0GSE1	Dihydrolipoyl dehydrogenase OS=Neisseria sp. HMSC065C04 OX=1739524 GN=HMPREF3022_03435 PE=3 SV=1	root (No rank) [1]	0.02935	50.12	5.809745788574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Y5LTN3	Dihydrolipoyl dehydrogenase OS=Neisseria meningitidis OX=487 GN=lpd PE=3 SV=1	root (No rank) [1]	0.02935	50.062	5.899467468261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1Y6G0	Dihydrolipoyl dehydrogenase OS=Neisseria perflava OX=33053 GN=lpdA PE=3 SV=1	root (No rank) [1]	0.02935	50.064	5.899467468261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1A9REH8	Dihydrolipoyl dehydrogenase OS=Eikenella corrodens OX=539 GN=A7P90_11150 PE=3 SV=1	root (No rank) [1]	0.029412	50.256	6.035118103027344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1A9RG89	Dihydrolipoyl dehydrogenase OS=Eikenella corrodens OX=539 GN=A7P85_02940 PE=3 SV=1	root (No rank) [1]	0.029412	50.221	6.137763977050781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X3DG99	Dihydrolipoyl dehydrogenase OS=Neisseria dentiae OX=194197 GN=BWD09_00205 PE=3 SV=1	root (No rank) [1]	0.029412	50.501	6.300117492675781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A181CHR0	Dihydrolipoyl dehydrogenase OS=Neisseria weaveri OX=28091 GN=lpd PE=3 SV=1	root (No rank) [1]	0.02935	50.372	5.902671813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
