Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	D1YQN1	Outer membrane protein, OMP85 family OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1093 PE=4 SV=1	Veillonella (Genus) [29465]	0.031856	79.213	6.170555114746094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6CDG1	2-amino-4-ketopentanoate thiolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_10755 PE=4 SV=1	root (No rank) [1]	0.176471	11.566	5.757621765136719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6A8H5	2-amino-4-ketopentanoate thiolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_00535 PE=4 SV=1	Fusobacterium nucleatum ChDC F128 (Subspecies) [1216362]	0.176471	11.469	5.463890075683594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6AVP0	2-amino-4-ketopentanoate thiolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG54_03605 PE=4 SV=1	root (No rank) [1]	0.176471	11.552	5.748115539550781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J8V5C5	Uncharacterized protein OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_05230 PE=4 SV=1	Fusobacterium nucleatum ChDC F128 (Subspecies) [1216362]	0.176471	11.495	5.463890075683594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E3E1	2-amino-4-ketopentanoate thiolase OS=Fusobacterium periodonticum OX=860 GN=CTM65_00660 PE=4 SV=1	root (No rank) [1]	0.176471	11.552	5.467308044433594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CGD3	Glucose-6-phosphate isomerase OS=Streptococcus gordonii OX=1302 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.877	4.912635803222656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9HFN6	Glucose-6-phosphate isomerase OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.875	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T9ACG0	Glucose-6-phosphate isomerase OS=Streptococcus pneumoniae OX=1313 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.966	4.997123718261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NV65	Glucose-6-phosphate isomerase OS=Streptococcus oralis OX=1303 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.905	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F5MK59	Glucose-6-phosphate isomerase OS=Streptococcus gordonii OX=1302 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.887	4.912635803222656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139QXR2	Glucose-6-phosphate isomerase OS=Streptococcus oralis OX=1303 GN=pgi PE=3 SV=1	root (No rank) [1]	0.054348	51.36	5.117820739746094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DJ37	Glucose-6-phosphate isomerase OS=Streptococcus sinensis OX=176090 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.631	4.911460876464844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E8UE32	Glucose-6-phosphate isomerase OS=Streptococcus sp. HMSC071D03 OX=1739341 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.389	4.889778137207031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F2BP78	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK1057 OX=888821 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.35	4.931968688964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A074IXK0	Glucose-6-phosphate isomerase OS=Streptococcus salivarius OX=1304 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.301	4.892662048339844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E2P927	Glucose-6-phosphate isomerase OS=Streptococcus pseudopneumoniae 22725 OX=1415759 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.774	4.877174377441406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7GND9	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis OX=1305 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.875	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F2C9J1	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK330 OX=888813 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.416	4.855384826660156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N4U5	Glucose-6-phosphate isomerase OS=Streptococcus cristatus OX=45634 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.931	4.887962341308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1KWC4	Glucose-6-phosphate isomerase OS=Streptococcus mitis OX=28037 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.329	4.931968688964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HKU0	Glucose-6-phosphate isomerase OS=Streptococcus infantis OX=68892 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.905	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3SLZ3	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK1087 OX=888824 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.384	4.931968688964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0IJM2	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK150 OX=888811 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.358	4.855384826660156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139PJT6	Glucose-6-phosphate isomerase OS=Streptococcus oralis OX=1303 GN=SORDD21_01136 PE=3 SV=1	root (No rank) [1]	0.1	27.812	4.803367614746094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1G088	Glucose-6-phosphate isomerase OS=Streptococcus oralis subsp. tigurinus OX=1077464 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.398	4.931968688964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N362	Glucose-6-phosphate isomerase OS=Streptococcus gordonii OX=1302 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.901	4.912635803222656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0FH67	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK353 OX=888815 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.43	4.855384826660156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A064C3W1	Glucose-6-phosphate isomerase OS=Streptococcus pneumoniae OX=1313 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.98	4.997123718261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PTY3	Glucose-6-phosphate isomerase OS=Streptococcus mitis OX=28037 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.919	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0KK57	Glucose-6-phosphate isomerase OS=Streptococcus sp. HMSC065E03 OX=1739505 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.71	4.913276672363281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PRV4	Glucose-6-phosphate isomerase OS=Streptococcus mitis OX=28037 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.93	4.884971618652344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134DA88	Glucose-6-phosphate isomerase OS=Streptococcus gordonii OX=1302 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.889	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CQM3	Glucose-6-phosphate isomerase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=pgi_1 PE=3 SV=1	root (No rank) [1]	0.055679	49.889	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8TJ47	Glucose-6-phosphate isomerase OS=Streptococcus pneumoniae OX=1313 GN=gpi PE=3 SV=1	root (No rank) [1]	0.055679	49.904	4.956748962402344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0U0K3K7	Glucose-6-phosphate isomerase OS=Streptococcus pneumoniae OX=1313 GN=gpi PE=3 SV=1	root (No rank) [1]	0.055679	49.903	4.997123718261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A1DV14	Glucose-6-phosphate isomerase OS=Streptococcus salivarius OX=1304 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.914	4.876106262207031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1J1J3	Glucose-6-phosphate isomerase OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.451	4.980140686035156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E1G8P6	Glucose-6-phosphate isomerase OS=Streptococcus sp. NPS 308 OX=1902136 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.887	4.923957824707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K1B3N0	Glucose-6-phosphate isomerase OS=Streptococcus sp. GMD1S OX=1169670 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.857	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A127TTU9	Glucose-6-phosphate isomerase OS=Streptococcus sp. A12 OX=1759399 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.873	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8CJK3	Glucose-6-phosphate isomerase OS=Streptococcus pneumoniae OX=1313 GN=gpi PE=3 SV=1	root (No rank) [1]	0.055679	49.918	5.002784729003906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095ZQC9	Glucose-6-phosphate isomerase OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.889	4.918296813964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0B4U8	Glucose-6-phosphate isomerase OS=Streptococcus sp. HMSC057G03 OX=1715165 GN=pgi PE=3 SV=1	root (No rank) [1]	0.055679	49.711	4.913276672363281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	V8BGD3	Arginine deiminase OS=Streptococcus parasanguinis CC87K OX=1073372 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.576	4.995735168457031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D0RW61	Arginine deiminase OS=Streptococcus sp. 2_1_36FAA OX=469609 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.464	5.058540344238281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	Q9KJG1	Arginine deiminase OS=Streptococcus gordonii OX=1302 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.484	5.058540344238281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	Q8GND5	Arginine deiminase OS=Streptococcus gordonii OX=1302 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.058537	46.563	5.058540344238281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NF84	Arginine deiminase OS=Streptococcus gordonii OX=1302 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.559	5.024894714355469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0YDB1	Arginine deiminase OS=Streptococcus sp. HMSC078D09 OX=1739430 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.622	4.997764587402344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V0H301	Arginine deiminase OS=Streptococcus gordonii OX=1302 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.521	5.063346862792969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1S1EB42	Arginine deiminase OS=Streptococcus sp. HMSC076C09 OX=1715183 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.505	5.024681091308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0AVP1	Arginine deiminase OS=Streptococcus sp. HMSC057G03 OX=1715165 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.594	4.997764587402344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134D7S5	Arginine deiminase OS=Streptococcus gordonii OX=1302 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.535	5.063346862792969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F2BTU6	Arginine deiminase OS=Streptococcus sanguinis SK1057 OX=888821 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.644	5.079261779785156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3UBV8	Arginine deiminase OS=Streptococcus sanguinis SK1056 OX=888820 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.662	5.123695373535156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HTU2	Arginine deiminase OS=Streptococcus gordonii OX=1302 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.44	5.058540344238281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E8KQP6	Arginine deiminase OS=Streptococcus sanguinis VMC66 OX=888825 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.527	5.194297790527344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0FSE2	Arginine deiminase OS=Streptococcus sanguinis SK678 OX=888819 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.679	5.170799255371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J4Q2B1	Arginine deiminase OS=Streptococcus sp. AS14 OX=936577 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.664	5.217475891113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0I8T5	Arginine deiminase OS=Streptococcus sanguinis SK115 OX=888810 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.665	5.170799255371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7GJC8	Arginine deiminase OS=Streptococcus sanguinis OX=1305 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.575	5.113761901855469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0KAD0	Arginine deiminase OS=Streptococcus sp. HMSC065E03 OX=1739505 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.562	4.990928649902344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F2GJH5	Arginine deiminase OS=Streptococcus sp. HMSC10A01 OX=1581076 GN=arcA PE=3 SV=1	Streptococcus (Genus) [1301]	0.05868	46.522	5.024040222167969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A154U695	Aminomethyltransferase OS=Neisseria flavescens OX=484 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.596	5.692680358886719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1A9RTC3	Aminomethyltransferase OS=Eikenella corrodens OX=539 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.588	5.959068298339844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A154UD47	Aminomethyltransferase OS=Neisseria flavescens OX=484 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.614	5.692680358886719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0D9LT44	Aminomethyltransferase OS=Neisseria sp. HMSC06F02 OX=1581124 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.803	5.576469421386719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9TV60	Aminomethyltransferase OS=Neisseria sp. HMSC055F11 OX=1715117 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.701	5.691505432128906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0HA84	Aminomethyltransferase OS=Neisseria sp. HMSC065C04 OX=1739524 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.694	5.820106506347656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C0DVM0	Aminomethyltransferase OS=Eikenella corrodens ATCC 23834 OX=546274 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.061697	42.423	6.150794982910156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1A9RFV3	Aminomethyltransferase OS=Eikenella corrodens OX=539 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.705	5.961097717285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A154TH83	Aminomethyltransferase OS=Neisseria flavescens OX=484 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.612	5.816795349121094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A125WF25	Aminomethyltransferase OS=Neisseria meningitidis NM2795 OX=1069620 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.736	5.607444763183594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Y5L1W5	Aminomethyltransferase OS=Neisseria meningitidis OX=487 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.69	5.607444763183594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F1HVW5	Aminomethyltransferase OS=Neisseria sp. HMSC073G10 OX=1739369 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.629	5.582344055175781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1A9RU80	Aminomethyltransferase OS=Eikenella corrodens OX=539 GN=gcvT PE=3 SV=1	root (No rank) [1]	0.065574	39.677	5.961097717285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3NUF4	Glutamate dehydrogenase OS=Fusobacterium periodonticum OX=860 GN=CTM72_04120 PE=3 SV=1	root (No rank) [1]	0.054118	46.502	5.747261047363281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6LGV7	Glutamate dehydrogenase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00961 PE=3 SV=1	root (No rank) [1]	0.053991	46.604	5.747261047363281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A246ECW5	Glutamate dehydrogenase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA839_00225 PE=3 SV=1	root (No rank) [1]	0.054118	46.381	6.131034851074219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A223AZB6	Glutamate dehydrogenase OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=AXF16_09620 PE=3 SV=1	root (No rank) [1]	0.054118	46.502	6.431922912597656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZMD3	Glutamate dehydrogenase OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=RN87_05460 PE=3 SV=1	root (No rank) [1]	0.054118	46.415	6.131034851074219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3P4G1	Glutamate dehydrogenase OS=Fusobacterium periodonticum OX=860 GN=CTM64_00105 PE=3 SV=1	root (No rank) [1]	0.054118	46.528	5.747261047363281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3PWE9	Glutamate dehydrogenase OS=Fusobacterium periodonticum OX=860 GN=CTM98_10970 PE=3 SV=1	root (No rank) [1]	0.054118	46.446	5.912605285644531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A069QKT3	50S ribosomal protein L3 OS=Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930 OX=1122985 GN=rplC PE=3 SV=1	root (No rank) [1]	0.078431	21.555	9.494850158691406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
