Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	D6LHA2	ATP synthase subunit beta OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=atpD PE=3 SV=1	root (No rank) [1]	0.054113	50.267	4.886253356933594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E8S2	ATP synthase subunit beta OS=Fusobacterium periodonticum OX=860 GN=atpD PE=3 SV=1	root (No rank) [1]	0.054113	50.239	4.886253356933594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QMQ6	Asparagine--tRNA ligase OS=Fusobacterium nucleatum OX=851 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.473	5.527336120605469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133P737	Asparagine--tRNA ligase OS=Fusobacterium nucleatum OX=851 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.412	5.478523254394531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0DYY4	Asparagine--tRNA ligase OS=Fusobacterium sp. HMSC064B11 OX=1739543 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.421	5.547630310058594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6LE44	Asparagine--tRNA ligase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.47	5.412406921386719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3PN95	Asparagine--tRNA ligase OS=Fusobacterium periodonticum OX=860 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.311	5.471260070800781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M1VXM9	Asparagine--tRNA ligase OS=Fusobacterium nucleatum subsp. vincentii 4_1_13 OX=469606 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.311	5.345222473144531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A101K523	Asparagine--tRNA ligase OS=Fusobacterium nucleatum subsp. nucleatum OX=76856 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.571	5.483650207519531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C3WEL9	Asparagine--tRNA ligase OS=Fusobacterium mortiferum ATCC 9817 OX=469616 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032397	53.355	5.281349182128906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9ESW6	Asparagine--tRNA ligase OS=Fusobacterium sp. HMSC064B12 OX=1739279 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.31	5.471260070800781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A241Q285	Asparagine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.487	5.604560852050781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	U7TCA3	Asparagine--tRNA ligase OS=Fusobacterium nucleatum CTI-1 OX=1204474 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.553	5.553398132324219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095XNX3	Asparagine--tRNA ligase OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032468	53.629	5.404823303222656	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BY10	Asparagine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.459	5.527336120605469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C4H0	Asparagine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.487	5.530647277832031	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D4CW79	Asparagine--tRNA ligase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032468	53.584	5.692787170410156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A246EHE2	Asparagine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.486	5.686164855957031	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1S1MIN5	Asparagine--tRNA ligase OS=Fusobacterium nucleatum OX=851 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.316	5.402046203613281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	U7T0H2	Asparagine--tRNA ligase OS=Fusobacterium nucleatum CTI-5 OX=1316586 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.482	5.478523254394531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3M2J2	Asparagine--tRNA ligase OS=Fusobacterium periodonticum OX=860 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.414	5.467628479003906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZKG1	Asparagine--tRNA ligase OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.474	5.529685974121094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E3I0	Uncharacterized protein OS=Fusobacterium periodonticum OX=860 GN=CTM65_05390 PE=4 SV=1	root (No rank) [1]	0.028451	293.459	5.282417297363281	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C3R8	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_06865 PE=4 SV=1	root (No rank) [1]	0.01546	293.613	5.072959899902344	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6CCX8	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_11830 PE=4 SV=1	root (No rank) [1]	0.012291	301.463	5.110237121582031	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6AZ54	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG54_10710 PE=4 SV=1	root (No rank) [1]	0.018601	299.529	5.053733825683594	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A246EH53	Autotransporter domain-containing protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA839_08785 PE=4 SV=1	root (No rank) [1]	0.017917	253.573	9.430015563964844	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A5TS75	AT family autotransporter OS=Fusobacterium nucleatum subsp. polymorphum ATCC 10953 OX=393480 GN=FNP_2361 PE=4 SV=1	root (No rank) [1]	0.017515	260.164	9.330574035644531	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8HFT3	Uncharacterized protein (Fragment) OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_1244 PE=4 SV=1	root (No rank) [1]	0.025989	171.819	4.786277770996094	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BEX6	Uncharacterized protein (Fragment) OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_03760 PE=4 SV=1	root (No rank) [1]	0.020513	217.257	4.706169128417969	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0E289	Large-conductance mechanosensitive channel OS=Fusobacterium sp. HMSC064B11 OX=1739543 GN=mscL PE=3 SV=1	root (No rank) [1]	0.255474	15.008	5.064414978027344	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QJ29	Large-conductance mechanosensitive channel (Fragment) OS=Fusobacterium nucleatum OX=851 GN=CQA79_09290 PE=3 SV=1	root (No rank) [1]	0.263158	14.695	5.219932556152344	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZF56	Large-conductance mechanosensitive channel OS=Fusobacterium hwasookii ChDC F300 OX=1307444 GN=mscL PE=3 SV=1	root (No rank) [1]	0.257353	14.927	5.235206604003906	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Z3CGV2	Large-conductance mechanosensitive channel OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=mscL PE=3 SV=1	root (No rank) [1]	0.257353	14.896	5.045402526855469	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZUP6	Large-conductance mechanosensitive channel OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=mscL PE=3 SV=1	root (No rank) [1]	0.257353	15.01	5.045402526855469	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6CLF8	Large-conductance mechanosensitive channel OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=mscL PE=3 SV=1	root (No rank) [1]	0.257353	14.897	4.844917297363281	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BV32	Large-conductance mechanosensitive channel OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=mscL PE=3 SV=1	root (No rank) [1]	0.257353	15.009	5.235206604003906	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133NBC7	Transketolase, pyridine binding domain protein OS=Fusobacterium nucleatum OX=851 GN=HMPREF3221_02370 PE=4 SV=1	root (No rank) [1]	0.048544	33.31	6.032127380371094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M4RJJ2	Transketolase OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=RN98_03545 PE=4 SV=1	root (No rank) [1]	0.048544	33.268	6.032127380371094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E3U8	Transketolase OS=Fusobacterium periodonticum OX=860 GN=CTM65_05180 PE=4 SV=1	root (No rank) [1]	0.048544	33.225	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C1R9	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG52_02330 PE=4 SV=1	root (No rank) [1]	0.048544	33.24	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZQ43	Transketolase OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=RN87_10160 PE=4 SV=1	root (No rank) [1]	0.048544	33.213	5.678474426269531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M1VVF9	Uncharacterized protein OS=Fusobacterium nucleatum subsp. vincentii 4_1_13 OX=469606 GN=FSCG_01070 PE=4 SV=1	root (No rank) [1]	0.048544	33.296	5.678474426269531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A246EFU3	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA839_05690 PE=4 SV=1	root (No rank) [1]	0.048544	33.254	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C3W1	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_07080 PE=4 SV=1	root (No rank) [1]	0.048544	33.253	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Z3CFR6	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG50_01805 PE=4 SV=1	root (No rank) [1]	0.048544	33.241	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6CE78	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG54_00240 PE=4 SV=1	root (No rank) [1]	0.048544	33.254	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6B6B8	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_08780 PE=4 SV=1	root (No rank) [1]	0.048544	33.267	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QMW0	Transketolase OS=Fusobacterium nucleatum OX=851 GN=CQA79_02055 PE=4 SV=1	root (No rank) [1]	0.048544	33.268	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A117MW20	Transketolase OS=Fusobacterium nucleatum subsp. nucleatum OX=76856 GN=RO03_00200 PE=4 SV=1	root (No rank) [1]	0.048544	33.266	6.032127380371094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2B7YMQ6	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=RN96_02865 PE=4 SV=1	root (No rank) [1]	0.048544	33.288	5.849372863769531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3JJW2	Transketolase OS=Fusobacterium nucleatum subsp. vincentii OX=155615 GN=CS401_04765 PE=4 SV=1	root (No rank) [1]	0.048544	33.312	5.673347473144531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2B7YYF2	Transketolase OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=RN90_09790 PE=4 SV=1	root (No rank) [1]	0.048544	33.355	5.841148376464844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S1YVC7	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=RN93_02520 PE=4 SV=1	root (No rank) [1]	0.048544	33.284	5.683494567871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9FE03	Transketolase OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=CI111_07990 PE=4 SV=1	root (No rank) [1]	0.048544	33.325	5.676872253417969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6B233	Transketolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA840_11890 PE=4 SV=1	root (No rank) [1]	0.048544	33.209	5.849372863769531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9EEK6	Glutathione ABC transporter substrate-binding protein OS=Fusobacterium periodonticum OX=860 GN=CTM71_02435 PE=4 SV=1	root (No rank) [1]	0.029297	56.923	5.162574768066406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095XQZ3	Peptide/nickel transport system substrate-binding protein OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=FSAG_001069 PE=4 SV=1	root (No rank) [1]	0.029297	56.947	5.205085754394531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CCH6	Xylulose-5-phosphate phosphoketolase OS=Streptococcus gordonii OX=1302 GN=xpkA PE=4 SV=1	root (No rank) [1]	0.02267	88.886	5.332725524902344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N691	Xylulose-5-phosphate phosphoketolase / Fructose-6-phosphate phosphoketolase OS=Streptococcus gordonii OX=1302 GN=SGODD07_01349 PE=4 SV=1	root (No rank) [1]	0.02267	88.828	5.326957702636719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M3SM10	Phosphoketolase OS=Streptococcus gordonii OX=1302 GN=RN86_01475 PE=4 SV=1	root (No rank) [1]	0.02267	88.832	5.328559875488281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134DAN3	Phosphoketolase OS=Streptococcus gordonii OX=1302 GN=AWH02_02750 PE=4 SV=1	root (No rank) [1]	0.02267	88.946	5.303138732910156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K1GX47	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_01294 PE=4 SV=1	root (No rank) [1]	0.091743	23.843	5.647071838378906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J8VJ78	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_05495 PE=3 SV=1	root (No rank) [1]	0.016793	131.212	5.909294128417969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E1J7	Toxin-antitoxin system YwqK family antitoxin OS=Fusobacterium periodonticum OX=860 GN=CTM65_01355 PE=4 SV=1	root (No rank) [1]	0.062731	29.957	8.587272644042969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BAF3	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_12630 PE=4 SV=1	root (No rank) [1]	0.068548	27.459	8.376747131347656	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0E3Q1	Uncharacterized protein OS=Fusobacterium sp. HMSC064B11 OX=1739543 GN=HMPREF3051_04065 PE=4 SV=1	root (No rank) [1]	0.062731	30.041	8.595817565917969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6CE23	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_10195 PE=4 SV=1	root (No rank) [1]	0.068548	27.459	8.376747131347656	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BV10	Uncharacterized protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG54_04160 PE=4 SV=1	root (No rank) [1]	0.068548	27.596	8.672615051269531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QKF4	Uncharacterized protein OS=Fusobacterium nucleatum OX=851 GN=CQA79_06610 PE=4 SV=1	root (No rank) [1]	0.062731	30.154	8.775260925292969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Z3CFM8	Phosphate acetyltransferase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pta PE=4 SV=1	root (No rank) [1]	0.068249	36.044	7.577690124511719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9EB19	Phosphate acetyltransferase OS=Fusobacterium periodonticum OX=860 GN=pta PE=4 SV=1	root (No rank) [1]	0.068249	35.988	7.555580139160156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M4RZQ2	Phosphotransacetylase OS=Fusobacterium nucleatum subsp. nucleatum OX=76856 GN=RO03_05300 PE=4 SV=1	root (No rank) [1]	0.068862	35.714	7.600975036621094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K1GIQ2	Phosphate acetyltransferase OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_01290 PE=4 SV=1	root (No rank) [1]	0.068862	35.657	7.558784484863281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3PD57	Phosphate acetyltransferase OS=Fusobacterium periodonticum OX=860 GN=pta PE=4 SV=1	root (No rank) [1]	0.068249	36.017	7.552268981933594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	Q7P7Y2	Phosphate acetyltransferase OS=Fusobacterium nucleatum subsp. vincentii ATCC 49256 OX=209882 GN=FNV1962 PE=4 SV=1	root (No rank) [1]	0.068249	36.035	8.508872985839844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A223AXP5	Phosphate acetyltransferase OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=AXF16_06595 PE=4 SV=1	root (No rank) [1]	0.068862	35.72	6.842613220214844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	G6C0W9	Uncharacterized protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_00196 PE=4 SV=1	root (No rank) [1]	0.068862	35.685	7.580894470214844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095XV55	Phosphate acetyltransferase OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=FSAG_000245 PE=4 SV=1	root (No rank) [1]	0.068862	35.689	7.558784484863281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3P8M9	Phosphate acetyltransferase OS=Fusobacterium periodonticum OX=860 GN=pta PE=4 SV=1	root (No rank) [1]	0.068249	36.045	7.555580139160156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3PT61	Phosphate acetyltransferase OS=Fusobacterium periodonticum OX=860 GN=pta PE=4 SV=1	root (No rank) [1]	0.068249	36.046	7.558784484863281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6LG76	Phosphate acetyltransferase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00725 PE=4 SV=1	root (No rank) [1]	0.068249	36.043	7.555580139160156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2B7YV16	Phosphate acetyltransferase OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=pta PE=4 SV=1	root (No rank) [1]	0.068249	36.044	8.199653625488281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8HRP0	Phosphate acetyltransferase OS=Fusobacterium sp. OBRC1 OX=1032505 GN=pta PE=4 SV=1	root (No rank) [1]	0.068862	35.687	7.577690124511719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
