Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	A0A1E9ES44	Methionine--tRNA ligase OS=Fusobacterium sp. HMSC064B12 OX=1739279 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.931	6.372962951660156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6CMG8	Methionine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.779	6.858314514160156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6A6T6	Methionine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.805	6.151115417480469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Z3CGD7	Methionine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.848	5.968254089355469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QNZ4	Methionine--tRNA ligase OS=Fusobacterium nucleatum OX=851 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.92	5.969215393066406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BHT8	Methionine--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.761	6.055839538574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8H8M0	Methionine--tRNA ligase OS=Fusobacterium sp. CM22 OX=936563 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.718	6.150260925292969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3NSB6	Methionine--tRNA ligase OS=Fusobacterium periodonticum OX=860 GN=metG PE=3 SV=1	root (No rank) [1]	0.048666	72.713	5.821601867675781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M1VU19	Methionine--tRNA ligase OS=Fusobacterium nucleatum subsp. vincentii 4_1_13 OX=469606 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	73.074	6.510536193847656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZDT9	Methionine--tRNA ligase OS=Fusobacterium hwasookii ChDC F300 OX=1307444 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.864	5.669075012207031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0DU71	Methionine--tRNA ligase OS=Fusobacterium sp. HMSC064B11 OX=1739543 GN=metG PE=3 SV=1	root (No rank) [1]	0.048742	72.833	6.150260925292969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3UCH3	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sanguinis SK1056 OX=888820 GN=fabF PE=3 SV=1	root (No rank) [1]	0.056098	43.913	5.518898010253906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	M3JKG6	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus oralis subsp. tigurinus AZ_3a OX=1282664 GN=H354_03999 PE=3 SV=1	root (No rank) [1]	0.055961	43.924	5.237129211425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NG95	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus gordonii OX=1302 GN=SGODD07_00009 PE=3 SV=1	root (No rank) [1]	0.056098	43.6	5.440925598144531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139PC18	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus oralis OX=1303 GN=SORDD16_01482 PE=3 SV=1	root (No rank) [1]	0.055961	43.91	5.237129211425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139M8X7	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus oralis OX=1303 GN=SORDD05_01032 PE=3 SV=1	root (No rank) [1]	0.055961	43.894	5.310081481933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9HIN9	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=fabF PE=3 SV=1	root (No rank) [1]	0.056098	43.73	5.383674621582031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N3T1	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus cristatus OX=45634 GN=SCRDD08_00455 PE=3 SV=1	root (No rank) [1]	0.056098	43.707	5.231468200683594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J4XA85	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sp. BS35b OX=1105032 GN=fabF PE=3 SV=1	root (No rank) [1]	0.055961	43.89	5.236274719238281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DDB9	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sinensis OX=176090 GN=SSIN_1541 PE=3 SV=1	root (No rank) [1]	0.056098	43.539	5.530220031738281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9G084	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sp. HMSC076C08 OX=1739270 GN=HMPREF2766_01070 PE=3 SV=1	root (No rank) [1]	0.055961	43.916	5.237129211425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CMU7	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus gordonii OX=1302 GN=fabF PE=3 SV=1	root (No rank) [1]	0.056098	43.675	5.445091247558594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139P919	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sp. DD11 OX=1777879 GN=STRDD11_00710 PE=3 SV=1	root (No rank) [1]	0.056098	43.85	5.521568298339844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CW46	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus oralis subsp. oralis OX=1891914 GN=fabF PE=3 SV=1	root (No rank) [1]	0.055961	43.962	5.237129211425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139P370	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus oralis OX=1303 GN=SORDD14_00787 PE=3 SV=1	root (No rank) [1]	0.055961	43.889	5.297157287597656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CGM9	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus cristatus OX=45634 GN=fabF PE=3 SV=1	root (No rank) [1]	0.056098	43.69	5.304847717285156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139RPK8	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus oralis OX=1303 GN=SORDD17_00089 PE=3 SV=1	root (No rank) [1]	0.055961	43.907	5.297157287597656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F5MIZ0	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus gordonii OX=1302 GN=A6J85_06040 PE=3 SV=1	root (No rank) [1]	0.056098	43.687	5.440925598144531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NXK6	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus oralis OX=1303 GN=SORDD15_01116 PE=3 SV=1	root (No rank) [1]	0.055961	43.884	5.237129211425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7GS44	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sanguinis OX=1305 GN=fabF PE=3 SV=1	root (No rank) [1]	0.056098	43.913	5.437828063964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A072EIL9	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus equi subsp. ruminatorum CECT 5772 OX=1051981 GN=CECT5772_05333 PE=3 SV=1	root (No rank) [1]	0.056098	43.734	5.439216613769531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F2BPV7	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus sanguinis SK1057 OX=888821 GN=fabF PE=3 SV=1	root (No rank) [1]	0.056098	43.943	5.437828063964844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E1DTK2	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus equi subsp. zooepidemicus CY OX=1403449 GN=Q426_07240 PE=3 SV=1	root (No rank) [1]	0.056098	43.738	5.439216613769531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7TQ49	Pyruvate formate-lyase OS=Streptococcus pneumoniae OX=1313 GN=pfl PE=4 SV=1	root (No rank) [1]	0.016794	74.148	5.105964660644531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0D1APG5	Pfl protein OS=Streptococcus equi subsp. zooepidemicus Sz16 OX=1381085 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.266	5.106819152832031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7ZCW2	Pyruvate formate-lyase OS=Streptococcus pneumoniae OX=1313 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.742	5.042625427246094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8C288	Pyruvate formate-lyase OS=Streptococcus pneumoniae OX=1313 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.715	5.095603942871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E2EY77	Pyruvate formate-lyase OS=Streptococcus mutans SM6 OX=857119 GN=SMU82_08812 PE=4 SV=1	root (No rank) [1]	0.014194	87.54	5.243858337402344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NF83	Pyruvate formate-lyase OS=Streptococcus sp. DD10 OX=1777878 GN=STRDD10_00739 PE=4 SV=1	root (No rank) [1]	0.014267	87.236	5.069435119628906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139PV83	Pyruvate formate-lyase OS=Streptococcus oralis OX=1303 GN=SORDD27_01475 PE=4 SV=1	root (No rank) [1]	0.014267	87.392	5.154029846191406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E2UE09	Formate acetyltransferase OS=Streptococcus parauberis OX=1348 GN=SS13_contig00024-0020 PE=4 SV=1	root (No rank) [1]	0.016541	74.884	5.262977600097656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1H0ZJK9	Formate C-acetyltransferase OS=Streptococcus equinus OX=1335 GN=SAMN05216346_10746 PE=4 SV=1	root (No rank) [1]	0.014212	87.404	5.262870788574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7YMF3	Pyruvate formate-lyase OS=Streptococcus pneumoniae OX=1313 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.768	5.045829772949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CPM3	Formate acetyltransferase OS=Streptococcus cristatus OX=45634 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014267	87.441	5.121025085449219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A6S8Y9	Formate acetyltransferase OS=Streptococcus uberis OX=1349 GN=NC01_01350 PE=4 SV=1	root (No rank) [1]	0.014194	87.363	5.243644714355469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2D063	Formate acetyltransferase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014267	87.439	5.096138000488281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DDN3	Pyruvate formate-lyase OS=Streptococcus sinensis OX=176090 GN=SSIN_1992 PE=4 SV=1	root (No rank) [1]	0.014267	87.413	5.151039123535156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A072EVJ0	Formate acetyltransferase OS=Streptococcus equi subsp. ruminatorum CECT 5772 OX=1051981 GN=CECT5772_05728 PE=4 SV=1	root (No rank) [1]	0.014212	87.28	5.076698303222656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A064C510	Formate acetyltransferase OS=Streptococcus pneumoniae OX=1313 GN=pflB PE=4 SV=1	root (No rank) [1]	0.014212	87.715	5.095603942871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7LW40	Formate C-acetyltransferase OS=Streptococcus pneumoniae OX=1313 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.753	5.095603942871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0D1BAJ9	Pfl protein OS=Streptococcus equi subsp. zooepidemicus SzAM60 OX=1381091 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.28	5.106819152832031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081QD76	Formate acetyltransferase OS=Streptococcus mitis OX=28037 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.81	5.074989318847656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A084AER5	Pyruvate-formate lyase OS=Lactococcus lactis subsp. cremoris GE214 OX=1415168 GN=U725_00013 PE=4 SV=1	root (No rank) [1]	0.013977	89.07	5.137687683105469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A091BX44	Formate acetyltransferase OS=Streptococcus equinus JB1 OX=1294274 GN=H702_02710 PE=4 SV=1	root (No rank) [1]	0.014212	87.418	5.262870788574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G3NQN8	Formate C-acetyltransferase OS=Streptococcus macedonicus OX=59310 GN=pflB PE=4 SV=1	root (No rank) [1]	0.014212	87.349	5.375450134277344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MM97	Pyruvate formate-lyase OS=Streptococcus sp. DD04 OX=1776578 GN=STRDD04_01134 PE=4 SV=1	root (No rank) [1]	0.014267	87.412	5.182441711425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0D6J457	Pyruvate formate-lyase OS=Streptococcus pneumoniae OX=1313 GN=pfl_1 PE=4 SV=1	root (No rank) [1]	0.014212	87.753	5.095603942871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PTW1	Formate acetyltransferase OS=Streptococcus mitis OX=28037 GN=pflB PE=4 SV=1	root (No rank) [1]	0.014212	87.843	5.052024841308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E7TMP1	Pyruvate formate-lyase OS=Streptococcus pneumoniae OX=1313 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.725	5.095603942871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139PRS9	Pyruvate formate-lyase OS=Streptococcus oralis OX=1303 GN=SORDD20_00812 PE=4 SV=1	root (No rank) [1]	0.014267	87.336	5.185432434082031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E0PFZ7	Formate C-acetyltransferase OS=Streptococcus equinus ATCC 700338 OX=864569 GN=pflB PE=4 SV=1	root (No rank) [1]	0.014212	87.307	5.261802673339844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1G9NU23	Formate C-acetyltransferase OS=Streptococcus equinus OX=1335 GN=SAMN05216400_1908 PE=4 SV=1	root (No rank) [1]	0.014212	87.39	5.262870788574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2E5S0	Formate acetyltransferase OS=Streptococcus oralis subsp. tigurinus OX=1077464 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014267	87.469	5.190773010253906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A024DHT6	Formate acetyltransferase OS=Streptococcus sp. VT 162 OX=1419814 GN=V470_08215 PE=4 SV=1	root (No rank) [1]	0.014267	87.407	5.154029846191406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0U0CPG4	Pyruvate formate-lyase OS=Streptococcus pneumoniae OX=1313 GN=pfl PE=4 SV=1	root (No rank) [1]	0.014212	87.724	5.153388977050781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M2ZZ45	Formate acetyltransferase OS=Lactococcus lactis subsp. cremoris OX=1359 GN=AB996_0776 PE=4 SV=1	root (No rank) [1]	0.013977	89.036	5.137687683105469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1H7VPB8	Formate C-acetyltransferase OS=Streptococcus gallolyticus OX=315405 GN=SAMN04487839_102415 PE=4 SV=1	root (No rank) [1]	0.014212	87.292	5.261802673339844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081Q979	Formate acetyltransferase OS=Streptococcus mitis OX=28037 GN=pflB PE=4 SV=1	root (No rank) [1]	0.014212	87.827	5.052024841308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0X8JXF0	Formate acetyltransferase OS=Streptococcus sp. oral taxon 431 OX=712633 GN=AXE83_02910 PE=4 SV=1	root (No rank) [1]	0.014267	87.467	5.102333068847656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J8V5C5	Uncharacterized protein OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_05230 PE=4 SV=1	root (No rank) [1]	0.176471	11.495	5.463890075683594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6A8H5	2-amino-4-ketopentanoate thiolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_00535 PE=4 SV=1	root (No rank) [1]	0.176471	11.469	5.463890075683594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E3E1	2-amino-4-ketopentanoate thiolase OS=Fusobacterium periodonticum OX=860 GN=CTM65_00660 PE=4 SV=1	root (No rank) [1]	0.176471	11.552	5.467308044433594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6CDG1	2-amino-4-ketopentanoate thiolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG59_10755 PE=4 SV=1	root (No rank) [1]	0.176471	11.566	5.757621765136719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6AVP0	2-amino-4-ketopentanoate thiolase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG54_03605 PE=4 SV=1	root (No rank) [1]	0.176471	11.552	5.748115539550781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D1YRW0	Uncharacterized protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1765 PE=4 SV=1	Veillonella (Genus) [29465]	0.035782	57.89	9.003196716308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F5KZ83	Uncharacterized protein OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_0813 PE=4 SV=1	Veillonella (Genus) [29465]	0.035782	57.954	9.062797546386719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	T0UF72	Uncharacterized protein OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_567 PE=4 SV=1	Veillonella (Genus) [29465]	0.035782	57.991	9.003196716308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D1BN72	KWG Leptospira repeat protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_1148 PE=4 SV=1	Veillonella (Genus) [29465]	0.035782	57.943	9.069313049316406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1TJC4	Uncharacterized protein OS=Veillonella parvula OX=29466 GN=CYK26_02815 PE=4 SV=1	Veillonella (Genus) [29465]	0.035782	57.828	9.009819030761719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1V3E6	KWG Leptospira repeat protein (Fragment) OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00246G0001 PE=4 SV=1	Veillonella (Genus) [29465]	0.094527	22.333	8.975532531738281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6B4E9	Proline--tRNA ligase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=proS PE=3 SV=1	Fusobacterium (Genus) [848]	0.038801	64.488	5.287117004394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZIH0	Proline--tRNA ligase OS=Fusobacterium hwasookii ChDC F300 OX=1307444 GN=proS PE=3 SV=1	Fusobacterium (Genus) [848]	0.038801	64.485	5.426078796386719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9EC05	Proline--tRNA ligase OS=Fusobacterium periodonticum OX=860 GN=proS PE=3 SV=1	Fusobacterium (Genus) [848]	0.038801	64.222	5.413261413574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
