Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	A0A0A1DV86	Phosphoglucomutase OS=Streptococcus salivarius OX=1304 GN=SSAL8618_06115 PE=3 SV=1	root (No rank) [1]	0.031469	62.77	4.800910949707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A024DEM2	Phosphoglucomutase OS=Streptococcus sp. VT 162 OX=1419814 GN=V470_04390 PE=3 SV=1	root (No rank) [1]	0.031469	62.575	4.778587341308594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CIT4	Phosphoglucomutase OS=Streptococcus gordonii OX=1302 GN=pgm PE=3 SV=1	root (No rank) [1]	0.031469	62.635	4.821418762207031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139QAI8	Phosphoglucomutase OS=Streptococcus oralis OX=1303 GN=SORDD30_00532 PE=3 SV=1	root (No rank) [1]	0.031469	62.689	4.738960266113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A109W8Q5	Phosphoglucomutase OS=Streptococcus sp. oral taxon 431 OX=712633 GN=AXE83_04960 PE=3 SV=1	root (No rank) [1]	0.031469	62.661	4.776130676269531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081R5M3	Phosphoglucomutase/phosphomannomutase, C-terminal domain protein OS=Streptococcus oralis OX=1303 GN=SK143_0550 PE=3 SV=1	root (No rank) [1]	0.031469	62.586	4.782966613769531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0I7C3	Phosphoglucomutase OS=Streptococcus sanguinis SK115 OX=888810 GN=pgm PE=3 SV=1	root (No rank) [1]	0.031469	62.5	4.805397033691406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A127TRQ9	Phosphoglucomutase OS=Streptococcus sp. A12 OX=1759399 GN=ATM98_02315 PE=3 SV=1	root (No rank) [1]	0.031469	62.474	4.791511535644531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2D8B7	Phosphoglucomutase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=pgm PE=3 SV=1	root (No rank) [1]	0.031469	62.645	4.834556579589844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1ZCN8	Phosphoglucomutase OS=Streptococcus salivarius OX=1304 GN=CYK23_02875 PE=3 SV=1	root (No rank) [1]	0.031469	62.485	4.820671081542969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PQW9	Phosphoglucomutase/phosphomannomutase, C-terminal domain protein OS=Streptococcus mitis OX=28037 GN=SK1126_0996 PE=3 SV=1	root (No rank) [1]	0.031469	62.63	4.769187927246094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3H4B7	Phosphomannomutase OS=Streptococcus parasanguinis OX=1318 GN=pgmA PE=3 SV=1	root (No rank) [1]	0.031524	62.721	4.918190002441406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MCK4	Phosphoglucomutase OS=Streptococcus oralis OX=1303 GN=SORDD05_00340 PE=3 SV=1	root (No rank) [1]	0.031469	62.559	4.806251525878906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F2CD21	Phosphoglucomutase OS=Streptococcus sanguinis SK408 OX=888818 GN=pgm PE=3 SV=1	root (No rank) [1]	0.031469	62.601	4.825050354003906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081QQD9	Phosphoglucomutase/phosphomannomutase, C-terminal domain protein OS=Streptococcus mitis OX=28037 GN=SK578_1259 PE=3 SV=1	root (No rank) [1]	0.031469	62.66	4.791618347167969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A121GT61	Phosphoglucomutase OS=Streptococcus pneumoniae OX=1313 GN=pgmA PE=3 SV=1	root (No rank) [1]	0.031469	62.572	4.791618347167969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PXB8	Phosphoglucomutase/phosphomannomutase, C-terminal domain protein OS=Streptococcus mitis OX=28037 GN=SK629_0849 PE=3 SV=1	root (No rank) [1]	0.031469	62.616	4.791618347167969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095ZPT8	Phosphoglucomutase OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=HMPREF2134_02360 PE=3 SV=1	root (No rank) [1]	0.031469	62.644	4.814476013183594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1J8C2	Phosphoglucomutase OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=B7706_07565 PE=3 SV=1	root (No rank) [1]	0.031469	62.562	4.774208068847656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139P2E4	Phosphoglucomutase OS=Streptococcus oralis OX=1303 GN=SORDD15_00461 PE=3 SV=1	root (No rank) [1]	0.031469	62.565	4.861579895019531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MVM4	Phosphoglucomutase OS=Streptococcus sp. DD04 OX=1776578 GN=STRDD04_00046 PE=3 SV=1	root (No rank) [1]	0.031469	62.479	4.789375305175781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0I7KCJ8	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus pneumoniae OX=1313 GN=ERS044004_00387 PE=3 SV=1	root (No rank) [1]	0.043659	53.423	4.896827697753906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PYE3	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus mitis OX=28037 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.533	4.916053771972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E8T9J3	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus pneumoniae OX=1313 GN=cbpJ_3 PE=3 SV=1	root (No rank) [1]	0.044304	52.558	4.916053771972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DI21	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus sinensis OX=176090 GN=SSIN_0489 PE=3 SV=1	root (No rank) [1]	0.044304	52.458	4.937095642089844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0C1KJM3	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus constellatus OX=76860 GN=RN79_05765 PE=3 SV=1	root (No rank) [1]	0.044304	52.319	4.997978210449219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E9GXK5	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus pneumoniae OX=1313 GN=cbpJ_2 PE=3 SV=1	root (No rank) [1]	0.044304	52.578	4.916053771972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HVK3	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus gordonii OX=1302 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.532	4.947669982910156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0KB78	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus sp. HMSC065E03 OX=1739505 GN=HMPREF3002_05435 PE=3 SV=1	root (No rank) [1]	0.044304	52.573	4.996910095214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0A164	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus sp. HMSC061D10 OX=1715207 GN=HMPREF2728_07940 PE=3 SV=1	root (No rank) [1]	0.044304	52.53	4.991462707519531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7LIQ6	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus pneumoniae OX=1313 GN=cbpJ_2 PE=3 SV=1	root (No rank) [1]	0.044304	52.572	4.878883361816406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081Q912	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus mitis OX=28037 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.593	4.886466979980469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A098ZNC7	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus pneumoniae OX=1313 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.532	4.910499572753906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HBM2	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus infantis OX=68892 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.516	4.947029113769531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081R2Y6	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus oralis OX=1303 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.573	4.958030700683594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CFJ1	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus gordonii OX=1302 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.504	4.947669982910156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N327	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus cristatus OX=45634 GN=SCRDD08_00677 PE=3 SV=1	root (No rank) [1]	0.044304	52.573	5.002357482910156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E4H605	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus varani OX=1608583 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044397	52.202	4.758293151855469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CMS2	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus cristatus OX=45634 GN=gnd PE=3 SV=1	root (No rank) [1]	0.044304	52.589	5.002357482910156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0U0AMR0	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus pneumoniae OX=1313 GN=cbpJ_1 PE=3 SV=1	root (No rank) [1]	0.044304	52.532	4.916053771972656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Y1UR78	Elongation factor Tu OS=Streptococcus pneumoniae OX=1313 GN=tuf_1 PE=3 SV=1	root (No rank) [1]	0.032663	43.823	4.819496154785156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A6S7A0	Elongation factor Tu OS=Streptococcus uberis OX=1349 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.745	4.917549133300781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134D8Y6	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.967	4.860191345214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081QC88	Elongation factor Tu OS=Streptococcus mitis OX=28037 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.938	4.894050598144531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NMV1	Elongation factor Tu OS=Streptococcus sp. DD10 OX=1777878 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.868	4.819496154785156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2DZD6	Elongation factor Tu OS=Streptococcus infantis OX=68892 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.93	4.860191345214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139PDY6	Elongation factor Tu OS=Streptococcus oralis OX=1303 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.971	4.860191345214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V2SQ62	Elongation factor Tu OS=Streptococcus azizii OX=1579424 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.859	4.849617004394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NRE4	Elongation factor Tu OS=Streptococcus sp. DD13 OX=1777881 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.957	4.854530334472656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A239XAW3	Elongation factor Tu OS=Streptococcus acidominimus OX=1326 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.685	4.787239074707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N847	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.953	4.854957580566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CEN3	Elongation factor Tu OS=Streptococcus cristatus OX=45634 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	44.027	4.860191345214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139Q9A6	Elongation factor Tu OS=Streptococcus oralis OX=1303 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.987	4.860191345214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CHU7	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.981	4.865425109863281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Q8EFI2	Elongation factor Tu OS=Streptococcus acidominimus OX=1326 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.845	4.849617004394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D2ERE6	Elongation factor Tu OS=Streptococcus sp. M143 OX=563037 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032178	44.679	4.834983825683594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DJR7	Elongation factor Tu OS=Streptococcus sinensis OX=176090 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.926	4.891700744628906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0Y638	Elongation factor Tu OS=Streptococcus sp. HMSC078D09 OX=1739430 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.939	4.920005798339844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0ZYK7	Elongation factor Tu OS=Streptococcus sp. HMSC061E03 OX=1739421 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.926	4.849617004394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2E0T5	Elongation factor Tu OS=Streptococcus oralis subsp. tigurinus OX=1077464 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.898	4.849617004394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7GLJ1	Elongation factor Tu OS=Streptococcus sanguinis OX=1305 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.894	4.854957580566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0W7V713	Elongation factor Tu OS=Streptococcus equinus OX=1335 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.913	4.886039733886719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A060RLJ8	Elongation factor Tu OS=Streptococcus gallolyticus OX=315405 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.924	4.841819763183594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MSW0	Elongation factor Tu OS=Streptococcus sp. DD04 OX=1776578 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.949	4.926734924316406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1C3SQA8	Elongation factor Tu OS=Streptococcus macedonicus OX=59310 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032178	44.606	4.849617004394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Q8RH34	Elongation factor Tu OS=Streptococcus sp. 'caviae' OX=1915004 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.867	4.870765686035156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0C1K7P6	Elongation factor Tu OS=Streptococcus constellatus OX=76860 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	44.035	4.829750061035156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0H4PFS2	Elongation factor Tu OS=Cyclobacterium amurskyense OX=320787 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032911	43.026	5.160758972167969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E3CHK3	Elongation factor Tu OS=Streptococcus downei F0415 OX=904293 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.704	4.844276428222656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E3WFP9	Elongation factor Tu OS=Streptococcus varani OX=1608583 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.927	4.929832458496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0P6S287	Elongation factor Tu OS=Streptococcus phocae OX=119224 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.91	4.865425109863281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A074J0H1	Elongation factor Tu OS=Streptococcus salivarius OX=1304 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.809	4.814155578613281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E2Q2Q4	Elongation factor Tu OS=Streptococcus thermophilus M17PTZA496 OX=1433289 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.825	4.891700744628906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	U2KP19	Elongation factor Tu OS=Streptococcus sobrinus W1703 OX=1227275 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.704	4.833381652832031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NJL2	Elongation factor Tu OS=Streptococcus sp. DD12 OX=1777880 GN=tuf PE=3 SV=1	root (No rank) [1]	0.032663	43.862	4.764701843261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1THJ8	Lactate utilization protein C OS=Veillonella parvula OX=29466 GN=CYK26_04790 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	26.938	4.861473083496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C4FMF6	Uncharacterized protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_00251 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	26.991	4.825904846191406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8H6Z3	Uncharacterized protein OS=Veillonella sp. ICM51a OX=936591 GN=HMPREF1504_0188 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	27.074	4.890525817871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1LA35	Uncharacterized protein OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1853 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	26.956	4.801231384277344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KQ29	Product YvbY OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01066 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	26.945	4.861473083496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V0XE22	Lactate utilization protein C OS=Veillonella atypica OX=39777 GN=B7L28_08535 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	27.064	4.890525817871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134BZJ9	Uncharacterized protein OS=Veillonella dispar OX=39778 GN=HMPREF1867_01126 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	27.056	4.965187072753906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1L4H9	Uncharacterized protein OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_1533 PE=4 SV=1	Veillonella (Genus) [29465]	0.086777	27.014	4.757118225097656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S1YWR1	Protein GrpE OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=grpE PE=3 SV=1	root (No rank) [1]	0.069307	23.506	5.479591369628906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2B7Y806	Protein GrpE OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=grpE PE=3 SV=1	root (No rank) [1]	0.069307	23.393	5.479591369628906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BSL2	Protein GrpE OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=grpE PE=3 SV=1	root (No rank) [1]	0.069307	23.522	5.483863830566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
