Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	E6KMA2	Pyruvate kinase OS=Streptococcus oralis ATCC 49296 OX=888049 GN=pyk PE=3 SV=1	Streptococcus sanguinis ATCC 49296 (Subspecies) [888049]	0.035928	54.78	5.138114929199219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	2.6.1.16	E1L3X2	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=glmS PE=3 SV=1	Veillonella (Genus) [29465]	0.022951	66.688	5.179985046386719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	2.6.1.16	L1Q0Z3	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Veillonella atypica KON OX=1128111 GN=glmS PE=3 SV=1	Veillonella (Genus) [29465]	0.022951	66.677	5.174751281738281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	2.6.1.16	W1UYI4	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Veillonella dispar DORA_11 OX=1403949 GN=glmS PE=3 SV=1	Veillonella (Genus) [29465]	0.022951	66.744	5.226127624511719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	2.6.1.16	D1YND0	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Veillonella parvula ATCC 17745 OX=686660 GN=glmS PE=3 SV=1	Veillonella (Genus) [29465]	0.022951	66.681	5.186714172363281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	2.6.1.16	E1L9S9	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=glmS PE=3 SV=1	Veillonella (Genus) [29465]	0.022951	66.709	5.148155212402344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	2.6.1.16	E4LE73	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=glmS PE=3 SV=1	Veillonella (Genus) [29465]	0.022951	66.526	5.180732727050781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	F5KZ42	Aminotransferase, class I/II OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_0772 PE=4 SV=1	Veillonella (Genus) [29465]	0.053012	46.073	5.548057556152344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	G6A6Y0	Aminotransferase OS=Streptococcus intermedius F0395 OX=857292 GN=HMPREF9682_01677 PE=3 SV=1	Streptococcus (Genus) [1301]	0.043038	44.14	4.916801452636719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	X8HE13	Aminotransferase OS=Streptococcus sp. AS20 OX=936578 GN=HMPREF1514_0697 PE=3 SV=1	Streptococcus (Genus) [1301]	0.043038	44.123	4.872367858886719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.6.-.-	2.6.1.-	F9PA09	Aminotransferase OS=Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377 OX=1035184 GN=ANG5_1803 PE=3 SV=1	Streptococcus (Genus) [1301]	0.043038	44.034	4.952049255371094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	F5L2N8	Succinate CoA transferase OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_0189 PE=4 SV=1	Veillonella (Genus) [29465]	0.031936	54.338	5.633506774902344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	E4LBY1	Succinate CoA transferase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1293 PE=4 SV=1	Veillonella (Genus) [29465]	0.031936	54.54	5.401298522949219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	E1L6Q7	Succinate CoA transferase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_1481 PE=4 SV=1	Veillonella (Genus) [29465]	0.032	54.429	5.510673522949219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	E1LBW2	Succinate CoA transferase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_0448 PE=4 SV=1	Veillonella (Genus) [29465]	0.032	54.458	5.510673522949219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	W3Y5U4	Succinate CoA transferase OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_0640 PE=4 SV=1	Veillonella (Genus) [29465]	0.031936	54.57	5.543251037597656	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.4.-.-	2.4.1.-	2.4.1.1	F0FHE6	Alpha-1,4 glucan phosphorylase OS=Streptococcus sanguinis SK353 OX=888815 GN=glgP PE=3 SV=1	Streptococcus (Genus) [1301]	0.025232	85.192	5.002998352050781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.4.-.-	2.4.1.-	2.4.1.1	F0IJE4	Alpha-1,4 glucan phosphorylase OS=Streptococcus sanguinis SK150 OX=888811 GN=glgP PE=3 SV=1	Streptococcus (Genus) [1301]	0.025232	85.238	4.999900817871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.4.-.-	2.4.1.-	2.4.1.1	F0IS15	Alpha-1,4 glucan phosphorylase OS=Streptococcus sanguinis SK160 OX=888812 GN=glgP PE=3 SV=1	Streptococcus (Genus) [1301]	0.025232	85.22	4.999900817871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.4.-.-	2.4.1.-	2.4.1.1	A8AUG8	Alpha-1,4 glucan phosphorylase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=glgP-2 PE=3 SV=1	Streptococcus (Genus) [1301]	0.025232	85.591	5.146659851074219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.5.-.-	2.5.1.-	2.5.1.6	C4FR26	S-adenosylmethionine synthase OS=Veillonella dispar ATCC 17748 OX=546273 GN=metK PE=3 SV=1	Veillonella (Genus) [29465]	0.05303	43.022	5.436012268066406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.5.-.-	2.5.1.-	2.5.1.6	E4LCT0	S-adenosylmethionine synthase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=metK PE=3 SV=1	Veillonella (Genus) [29465]	0.05303	43.09	5.524345397949219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.5.-.-	2.5.1.-	2.5.1.6	D6KMQ4	S-adenosylmethionine synthase OS=Veillonella sp. 6_1_27 OX=450749 GN=metK PE=3 SV=1	Veillonella (Genus) [29465]	0.05303	43.233	5.447441101074219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.3.-.-	2.3.1.-	2.3.1.179	F9M2R4	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Streptococcus parasanguinis SK236 OX=1035185 GN=fabF PE=3 SV=1	root (No rank) [1]	0.05122	43.579	5.085029602050781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.1.-.-	2.1.2.-	2.1.2.1	C4FPX1	Serine hydroxymethyltransferase OS=Veillonella dispar ATCC 17748 OX=546273 GN=glyA PE=3 SV=1	root (No rank) [1]	0.041463	44.353	5.649528503417969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.1.-.-	2.1.2.-	2.1.2.1	T0T3V9	Serine hydroxymethyltransferase OS=Veillonella parvula HSIVP1 OX=1316254 GN=glyA PE=3 SV=1	root (No rank) [1]	0.041463	44.369	5.649528503417969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.1.-.-	2.1.2.-	2.1.2.1	W1UXD7	Serine hydroxymethyltransferase OS=Veillonella dispar DORA_11 OX=1403949 GN=glyA PE=3 SV=1	root (No rank) [1]	0.041463	44.353	5.652626037597656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	B9DVS1	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus uberis (strain ATCC BAA-854 / 0140J) OX=218495 GN=plr PE=3 SV=1	root (No rank) [1]	0.116071	35.911	5.252403259277344	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	E8K1K1	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus infantis ATCC 700779 OX=889204 GN=gap PE=3 SV=1	root (No rank) [1]	0.098551	37.057	5.626884460449219	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	F9HFS5	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=gap PE=3 SV=1	root (No rank) [1]	0.101493	35.846	5.289894104003906	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	Q3Y454	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus suis OX=1307 PE=3 SV=1	root (No rank) [1]	0.050595	35.861	5.578498840332031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	Q68AZ1	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus parasanguinis OX=1318 GN=GAPDH PE=3 SV=1	root (No rank) [1]	0.050746	35.815	5.393821716308594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	I2NP51	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus parasanguinis F0449 OX=1095733 GN=gap PE=3 SV=1	root (No rank) [1]	0.050595	35.909	5.358467102050781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	S3B5M3	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus sp. HPH0090 OX=1203590 GN=HMPREF1481_01538 PE=3 SV=1	root (No rank) [1]	0.050595	35.909	5.365516662597656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	E1LI21	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus mitis SK321 OX=585202 GN=gap PE=3 SV=1	root (No rank) [1]	0.050746	35.829	5.388587951660156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	I1ZP68	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus parasanguinis FW213 OX=1114965 GN=gapA PE=3 SV=1	root (No rank) [1]	0.049275	37.083	5.933753967285156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	Q1J8I3	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=plr PE=3 SV=1	root (No rank) [1]	0.049275	37.04	5.573265075683594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	D0UVL6	Glyceraldehyde-3-phosphate dehydrogenase (Fragment) OS=Streptococcus dysgalactiae OX=1334 GN=gapC PE=3 SV=1	root (No rank) [1]	0.053628	33.844	5.132774353027344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	J7M6M6	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus pyogenes M1 476 OX=1207470 GN=plr PE=3 SV=2	root (No rank) [1]	0.049275	37.065	5.708915710449219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	C5NU95	Glyceraldehyde-3-phosphate dehydrogenase OS=Gemella haemolysans ATCC 10379 OX=546270 GN=gap PE=3 SV=1	root (No rank) [1]	0.050746	35.461	5.381645202636719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	M4YYN4	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus dysgalactiae subsp. equisimilis RE378 OX=617121 GN=gapA PE=3 SV=1	root (No rank) [1]	0.049275	37.051	5.708915710449219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.1.-	G5K4Y2	Glyceraldehyde-3-phosphate dehydrogenase OS=Streptococcus ictaluri 707-05 OX=764299 GN=gap PE=3 SV=1	root (No rank) [1]	0.050595	35.853	5.244712829589844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	T0U5R3	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1352 PE=3 SV=1	Veillonella (Genus) [29465]	0.050085	128.318	5.528297424316406	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	D1BNW1	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_1390 PE=3 SV=1	Veillonella (Genus) [29465]	0.050085	128.188	5.563972473144531	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	D1YQF6	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula ATCC 17745 OX=686660 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.050085	128.294	5.501380920410156	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	D6KKD6	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_01250 PE=3 SV=1	Veillonella (Genus) [29465]	0.050085	128.274	5.528297424316406	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	E1L825	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.050042	128.468	5.474784851074219	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	L1Q169	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00190 PE=3 SV=1	Veillonella (Genus) [29465]	0.050042	128.497	5.506935119628906	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	E1L9G4	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.050042	128.339	5.468376159667969	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	X8HM91	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. ICM51a OX=936591 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.050042	128.424	5.506935119628906	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	C4FNM7	Pyruvate-flavodoxin oxidoreductase OS=Veillonella dispar ATCC 17748 OX=546273 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.035654	128.201	5.533958435058594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	D6KQU7	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01341 PE=3 SV=1	Veillonella (Genus) [29465]	0.035654	128.287	5.601463317871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.2.-.-	1.2.7.-	E4LBB8	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=nifJ PE=3 SV=1	Veillonella sp. oral taxon 158 str. F0412 (Subspecies) [879309]	0.014431	128.401	5.412727355957031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.27	H6PA23	Malate/lactate dehydrogenase OS=Streptococcus infantarius (strain CJ18) OX=1069533 GN=Sinf_1167 PE=3 SV=1	root (No rank) [1]	0.072131	33.222	5.529258728027344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.27	F3SHJ6	L-lactate dehydrogenase OS=Streptococcus sanguinis SK1087 OX=888824 GN=ldhA PE=3 SV=1	root (No rank) [1]	0.079646	36.709	5.481620788574219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.27	I0SGM2	L-lactate dehydrogenase OS=Streptococcus mitis SK616 OX=1095735 GN=ldh PE=3 SV=1	root (No rank) [1]	0.082317	35.25	5.076377868652344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.27	A8AXK9	L-lactate dehydrogenase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=ldh PE=3 SV=1	root (No rank) [1]	0.054878	35.245	5.240653991699219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.27	F9LUD6	L-lactate dehydrogenase OS=Streptococcus mitis bv. 2 str. SK95 OX=1000588 GN=ldh PE=3 SV=1	root (No rank) [1]	0.054878	35.247	5.141853332519531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.27	J1NXG4	L-lactate dehydrogenase OS=Streptococcus pneumoniae 2070335 OX=914141 GN=AMCSP13_001449 PE=4 SV=1	root (No rank) [1]	0.082949	23.935	4.876853942871094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.86	A8AVN4	Ketol-acid reductoisomerase (NADP(+)) OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=ilvC PE=3 SV=1	root (No rank) [1]	0.052941	37.246	4.835624694824219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.86	E8JXH9	Ketol-acid reductoisomerase (NADP(+)) OS=Streptococcus cristatus ATCC 51100 OX=889201 GN=ilvC PE=3 SV=1	root (No rank) [1]	0.052941	37.25	4.798561096191406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.86	F3SLC8	Ketol-acid reductoisomerase (NADP(+)) OS=Streptococcus sanguinis SK1087 OX=888824 GN=ilvC PE=3 SV=1	root (No rank) [1]	0.052941	37.206	4.791831970214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.44	A8AVK9	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=gnd PE=3 SV=1	root (No rank) [1]	0.040084	52.488	4.947669982910156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.1.-.-	1.1.1.-	1.1.1.205	E1M746	Inosine-5'-monophosphate dehydrogenase OS=Streptococcus infantis SK1302 OX=871237 GN=guaB PE=3 SV=1	root (No rank) [1]	0.054878	52.595	5.429283142089844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.7.-.-	1.7.99.-	1.7.99.1	W3Y6X3	Hydroxylamine reductase OS=Veillonella sp. AS16 OX=936589 GN=hcp PE=3 SV=1	root (No rank) [1]	0.067179	57.151	5.128501892089844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.7.-.-	1.7.99.-	1.7.99.4	E1LDP1	Nitrate reductase, alpha subunit OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1296 PE=3 SV=1	Veillonella (Genus) [29465]	0.013889	137.924	5.721839904785156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.7.-.-	I0SSM9	Flavin reductase OS=Streptococcus oralis SK1074 OX=1095738 GN=HMPREF1047_0369 PE=4 SV=1	root (No rank) [1]	0.036232	45.786	5.028099060058594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.3.-.-	1.3.99.-	1.3.99.1	T0STP7	Succinate dehydrogenase flavoprotein subunit OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1759 PE=4 SV=1	Veillonella (Genus) [29465]	0.02972	62.575	5.663093566894531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.3.-.-	1.3.1.-	1.3.1.9	F9GWA9	Enoyl-[acyl-carrier-protein] reductase [NADH] OS=Haemophilus haemolyticus M21127 OX=1028804 GN=fabI PE=3 SV=1	root (No rank) [1]	0.099237	28.019	5.385490417480469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.3.-.-	1.3.1.-	1.3.1.9	F9H8D5	Enoyl-[acyl-carrier-protein] reductase [NADH] OS=Haemophilus haemolyticus M21639 OX=1028806 GN=fabI PE=3 SV=1	root (No rank) [1]	0.088737	31.697	5.565147399902344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
1.-.-.-	1.3.-.-	1.3.1.-	1.3.1.9	F0ESX2	Enoyl-[acyl-carrier-protein] reductase [NADH] OS=Haemophilus parainfluenzae ATCC 33392 OX=888828 GN=fabI PE=3 SV=1	root (No rank) [1]	0.091228	30.74	5.278999328613281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
